subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3
28;4;facial_davids;4;binary_face_davids;238;23;0;2685;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;15;stimuli/warmth2014_m29-gaussian-15px_3_14.jpg;15;stimuli/warmth2014_m29-gaussian-15px_3_14_neg.jpg
28;4;facial_davids;4;binary_face_davids;239;23;0;872;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;86;stimuli/warmth2014_m29-gaussian-15px_3_85.jpg;86;stimuli/warmth2014_m29-gaussian-15px_3_85_neg.jpg
28;4;facial_davids;4;binary_face_davids;240;23;0;1059;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;166;stimuli/warmth2014_m29-gaussian-15px_3_165.jpg;166;stimuli/warmth2014_m29-gaussian-15px_3_165_neg.jpg
28;4;facial_davids;4;binary_face_davids;241;23;0;2374;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;147;stimuli/warmth2014_m29-gaussian-15px_3_146.jpg;147;stimuli/warmth2014_m29-gaussian-15px_3_146_neg.jpg
28;4;facial_davids;4;binary_face_davids;242;18;0;2717;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;313;stimuli/warmth2014_m29-gaussian-15px_3_312.jpg;313;stimuli/warmth2014_m29-gaussian-15px_3_312_neg.jpg
28;4;facial_davids;4;binary_face_davids;243;18;0;1238;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;145;stimuli/warmth2014_m29-gaussian-15px_3_144.jpg;145;stimuli/warmth2014_m29-gaussian-15px_3_144_neg.jpg
28;4;facial_davids;4;binary_face_davids;244;23;0;4138;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;232;stimuli/warmth2014_m29-gaussian-15px_3_231.jpg;232;stimuli/warmth2014_m29-gaussian-15px_3_231_neg.jpg
28;4;facial_davids;4;binary_face_davids;245;23;0;1610;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;362;stimuli/warmth2014_m29-gaussian-15px_3_361.jpg;362;stimuli/warmth2014_m29-gaussian-15px_3_361_neg.jpg
28;4;facial_davids;4;binary_face_davids;246;18;0;1479;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;89;stimuli/warmth2014_m29-gaussian-15px_3_88.jpg;89;stimuli/warmth2014_m29-gaussian-15px_3_88_neg.jpg
28;4;facial_davids;4;binary_face_davids;247;23;0;1746;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;156;stimuli/warmth2014_m29-gaussian-15px_3_155.jpg;156;stimuli/warmth2014_m29-gaussian-15px_3_155_neg.jpg
28;4;facial_davids;4;binary_face_davids;248;18;0;1970;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;399;stimuli/warmth2014_m29-gaussian-15px_3_398.jpg;399;stimuli/warmth2014_m29-gaussian-15px_3_398_neg.jpg
28;4;facial_davids;4;binary_face_davids;249;23;0;1001;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;318;stimuli/warmth2014_m29-gaussian-15px_3_317.jpg;318;stimuli/warmth2014_m29-gaussian-15px_3_317_neg.jpg
28;4;facial_davids;4;binary_face_davids;250;23;0;1639;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;128;stimuli/warmth2014_m29-gaussian-15px_3_127.jpg;128;stimuli/warmth2014_m29-gaussian-15px_3_127_neg.jpg
28;4;facial_davids;4;binary_face_davids;251;18;0;875;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;310;stimuli/warmth2014_m29-gaussian-15px_3_309.jpg;310;stimuli/warmth2014_m29-gaussian-15px_3_309_neg.jpg
28;4;facial_davids;4;binary_face_davids;252;23;0;2053;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;235;stimuli/warmth2014_m29-gaussian-15px_3_234.jpg;235;stimuli/warmth2014_m29-gaussian-15px_3_234_neg.jpg
28;4;facial_davids;4;binary_face_davids;253;18;0;2001;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;204;stimuli/warmth2014_m29-gaussian-15px_3_203.jpg;204;stimuli/warmth2014_m29-gaussian-15px_3_203_neg.jpg
28;4;facial_davids;4;binary_face_davids;254;23;0;1455;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;320;stimuli/warmth2014_m29-gaussian-15px_3_319.jpg;320;stimuli/warmth2014_m29-gaussian-15px_3_319_neg.jpg
28;4;facial_davids;4;binary_face_davids;255;18;0;3018;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;63;stimuli/warmth2014_m29-gaussian-15px_3_62.jpg;63;stimuli/warmth2014_m29-gaussian-15px_3_62_neg.jpg
28;4;facial_davids;4;binary_face_davids;256;18;0;2503;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;124;stimuli/warmth2014_m29-gaussian-15px_3_123.jpg;124;stimuli/warmth2014_m29-gaussian-15px_3_123_neg.jpg
28;4;facial_davids;4;binary_face_davids;257;23;0;2297;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;154;stimuli/warmth2014_m29-gaussian-15px_3_153.jpg;154;stimuli/warmth2014_m29-gaussian-15px_3_153_neg.jpg
28;4;facial_davids;4;binary_face_davids;258;23;0;1763;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;224;stimuli/warmth2014_m29-gaussian-15px_3_223.jpg;224;stimuli/warmth2014_m29-gaussian-15px_3_223_neg.jpg
28;4;facial_davids;4;binary_face_davids;259;18;0;2114;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;73;stimuli/warmth2014_m29-gaussian-15px_3_72.jpg;73;stimuli/warmth2014_m29-gaussian-15px_3_72_neg.jpg
28;4;facial_davids;4;binary_face_davids;260;18;0;3723;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;164;stimuli/warmth2014_m29-gaussian-15px_3_163.jpg;164;stimuli/warmth2014_m29-gaussian-15px_3_163_neg.jpg
28;4;facial_davids;4;binary_face_davids;261;18;0;1604;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;35;stimuli/warmth2014_m29-gaussian-15px_3_34.jpg;35;stimuli/warmth2014_m29-gaussian-15px_3_34_neg.jpg
28;4;facial_davids;4;binary_face_davids;262;23;0;913;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;163;stimuli/warmth2014_m29-gaussian-15px_3_162.jpg;163;stimuli/warmth2014_m29-gaussian-15px_3_162_neg.jpg
28;4;facial_davids;4;binary_face_davids;263;23;0;1219;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;102;stimuli/warmth2014_m29-gaussian-15px_3_101.jpg;102;stimuli/warmth2014_m29-gaussian-15px_3_101_neg.jpg
28;4;facial_davids;4;binary_face_davids;264;18;0;1616;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;106;stimuli/warmth2014_m29-gaussian-15px_3_105.jpg;106;stimuli/warmth2014_m29-gaussian-15px_3_105_neg.jpg
28;4;facial_davids;4;binary_face_davids;265;18;0;2749;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;113;stimuli/warmth2014_m29-gaussian-15px_3_112.jpg;113;stimuli/warmth2014_m29-gaussian-15px_3_112_neg.jpg
28;4;facial_davids;4;binary_face_davids;266;18;0;2789;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;223;stimuli/warmth2014_m29-gaussian-15px_3_222.jpg;223;stimuli/warmth2014_m29-gaussian-15px_3_222_neg.jpg
28;4;facial_davids;4;binary_face_davids;267;23;0;3004;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;299;stimuli/warmth2014_m29-gaussian-15px_3_298.jpg;299;stimuli/warmth2014_m29-gaussian-15px_3_298_neg.jpg
28;4;facial_davids;4;binary_face_davids;268;18;0;2865;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;182;stimuli/warmth2014_m29-gaussian-15px_3_181.jpg;182;stimuli/warmth2014_m29-gaussian-15px_3_181_neg.jpg
28;4;facial_davids;4;binary_face_davids;269;23;0;1940;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;157;stimuli/warmth2014_m29-gaussian-15px_3_156.jpg;157;stimuli/warmth2014_m29-gaussian-15px_3_156_neg.jpg
28;4;facial_davids;4;binary_face_davids;270;18;0;996;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;42;stimuli/warmth2014_m29-gaussian-15px_3_41.jpg;42;stimuli/warmth2014_m29-gaussian-15px_3_41_neg.jpg
28;4;facial_davids;4;binary_face_davids;271;18;0;1026;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;65;stimuli/warmth2014_m29-gaussian-15px_3_64.jpg;65;stimuli/warmth2014_m29-gaussian-15px_3_64_neg.jpg
28;4;facial_davids;4;binary_face_davids;272;18;0;1271;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;100;stimuli/warmth2014_m29-gaussian-15px_3_99.jpg;100;stimuli/warmth2014_m29-gaussian-15px_3_99_neg.jpg
28;4;facial_davids;4;binary_face_davids;273;23;0;1698;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;33;stimuli/warmth2014_m29-gaussian-15px_3_32.jpg;33;stimuli/warmth2014_m29-gaussian-15px_3_32_neg.jpg
28;4;facial_davids;4;binary_face_davids;274;18;0;1900;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;285;stimuli/warmth2014_m29-gaussian-15px_3_284.jpg;285;stimuli/warmth2014_m29-gaussian-15px_3_284_neg.jpg
28;4;facial_davids;4;binary_face_davids;275;18;0;1126;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;309;stimuli/warmth2014_m29-gaussian-15px_3_308.jpg;309;stimuli/warmth2014_m29-gaussian-15px_3_308_neg.jpg
28;4;facial_davids;4;binary_face_davids;276;23;0;4982;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;385;stimuli/warmth2014_m29-gaussian-15px_3_384.jpg;385;stimuli/warmth2014_m29-gaussian-15px_3_384_neg.jpg
28;4;facial_davids;4;binary_face_davids;277;23;0;2269;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;339;stimuli/warmth2014_m29-gaussian-15px_3_338.jpg;339;stimuli/warmth2014_m29-gaussian-15px_3_338_neg.jpg
28;4;facial_davids;4;binary_face_davids;278;23;0;2528;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;133;stimuli/warmth2014_m29-gaussian-15px_3_132.jpg;133;stimuli/warmth2014_m29-gaussian-15px_3_132_neg.jpg
28;4;facial_davids;4;binary_face_davids;279;23;0;1240;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;212;stimuli/warmth2014_m29-gaussian-15px_3_211.jpg;212;stimuli/warmth2014_m29-gaussian-15px_3_211_neg.jpg
28;4;facial_davids;4;binary_face_davids;280;18;0;1588;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;58;stimuli/warmth2014_m29-gaussian-15px_3_57.jpg;58;stimuli/warmth2014_m29-gaussian-15px_3_57_neg.jpg
28;4;facial_davids;4;binary_face_davids;281;23;0;1722;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;105;stimuli/warmth2014_m29-gaussian-15px_3_104.jpg;105;stimuli/warmth2014_m29-gaussian-15px_3_104_neg.jpg
28;4;facial_davids;4;binary_face_davids;282;23;0;923;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;279;stimuli/warmth2014_m29-gaussian-15px_3_278.jpg;279;stimuli/warmth2014_m29-gaussian-15px_3_278_neg.jpg
28;4;facial_davids;4;binary_face_davids;283;23;0;1316;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;141;stimuli/warmth2014_m29-gaussian-15px_3_140.jpg;141;stimuli/warmth2014_m29-gaussian-15px_3_140_neg.jpg
28;4;facial_davids;4;binary_face_davids;284;18;0;3885;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;169;stimuli/warmth2014_m29-gaussian-15px_3_168.jpg;169;stimuli/warmth2014_m29-gaussian-15px_3_168_neg.jpg
28;4;facial_davids;4;binary_face_davids;285;23;0;3560;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;24;stimuli/warmth2014_m29-gaussian-15px_3_23.jpg;24;stimuli/warmth2014_m29-gaussian-15px_3_23_neg.jpg
28;4;facial_davids;4;binary_face_davids;286;18;0;2447;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;81;stimuli/warmth2014_m29-gaussian-15px_3_80.jpg;81;stimuli/warmth2014_m29-gaussian-15px_3_80_neg.jpg
28;4;facial_davids;4;binary_face_davids;287;18;0;1707;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;263;stimuli/warmth2014_m29-gaussian-15px_3_262.jpg;263;stimuli/warmth2014_m29-gaussian-15px_3_262_neg.jpg
28;4;facial_davids;4;binary_face_davids;288;23;0;3492;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;256;stimuli/warmth2014_m29-gaussian-15px_3_255.jpg;256;stimuli/warmth2014_m29-gaussian-15px_3_255_neg.jpg
28;4;facial_davids;4;binary_face_davids;289;18;0;2030;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;136;stimuli/warmth2014_m29-gaussian-15px_3_135.jpg;136;stimuli/warmth2014_m29-gaussian-15px_3_135_neg.jpg
28;4;facial_davids;4;binary_face_davids;290;23;0;5659;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;343;stimuli/warmth2014_m29-gaussian-15px_3_342.jpg;343;stimuli/warmth2014_m29-gaussian-15px_3_342_neg.jpg
28;4;facial_davids;4;binary_face_davids;291;23;0;2158;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;391;stimuli/warmth2014_m29-gaussian-15px_3_390.jpg;391;stimuli/warmth2014_m29-gaussian-15px_3_390_neg.jpg
28;4;facial_davids;4;binary_face_davids;292;18;0;3158;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;360;stimuli/warmth2014_m29-gaussian-15px_3_359.jpg;360;stimuli/warmth2014_m29-gaussian-15px_3_359_neg.jpg
28;4;facial_davids;4;binary_face_davids;293;23;0;1261;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;54;stimuli/warmth2014_m29-gaussian-15px_3_53.jpg;54;stimuli/warmth2014_m29-gaussian-15px_3_53_neg.jpg
28;4;facial_davids;4;binary_face_davids;294;18;0;3440;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;53;stimuli/warmth2014_m29-gaussian-15px_3_52.jpg;53;stimuli/warmth2014_m29-gaussian-15px_3_52_neg.jpg
28;4;facial_davids;4;binary_face_davids;295;23;0;701;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;276;stimuli/warmth2014_m29-gaussian-15px_3_275.jpg;276;stimuli/warmth2014_m29-gaussian-15px_3_275_neg.jpg
28;4;facial_davids;4;binary_face_davids;296;23;0;1359;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;127;stimuli/warmth2014_m29-gaussian-15px_3_126.jpg;127;stimuli/warmth2014_m29-gaussian-15px_3_126_neg.jpg
28;4;facial_davids;4;binary_face_davids;297;18;0;1110;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;392;stimuli/warmth2014_m29-gaussian-15px_3_391.jpg;392;stimuli/warmth2014_m29-gaussian-15px_3_391_neg.jpg
28;4;facial_davids;4;binary_face_davids;298;23;0;2263;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;38;stimuli/warmth2014_m29-gaussian-15px_3_37.jpg;38;stimuli/warmth2014_m29-gaussian-15px_3_37_neg.jpg
28;4;facial_davids;4;binary_face_davids;299;18;0;2147;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;210;stimuli/warmth2014_m29-gaussian-15px_3_209.jpg;210;stimuli/warmth2014_m29-gaussian-15px_3_209_neg.jpg
28;4;facial_davids;4;binary_face_davids;300;23;0;1155;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;39;stimuli/warmth2014_m29-gaussian-15px_3_38.jpg;39;stimuli/warmth2014_m29-gaussian-15px_3_38_neg.jpg
28;4;facial_davids;4;binary_face_davids;301;18;0;3146;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;358;stimuli/warmth2014_m29-gaussian-15px_3_357.jpg;358;stimuli/warmth2014_m29-gaussian-15px_3_357_neg.jpg
28;4;facial_davids;4;binary_face_davids;302;18;0;1818;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;243;stimuli/warmth2014_m29-gaussian-15px_3_242.jpg;243;stimuli/warmth2014_m29-gaussian-15px_3_242_neg.jpg
28;4;facial_davids;4;interim3;303;28;0;5439;1;erase;1;Sie haben nun den dritten von vier Blöcken geschafft!;1;Weiter geht es durch Drücken der Enter-Taste!
28;4;facial_davids;4;binary_face_davids;304;18;0;2603;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;239;stimuli/warmth2014_m29-gaussian-15px_3_238.jpg;239;stimuli/warmth2014_m29-gaussian-15px_3_238_neg.jpg
28;4;facial_davids;4;binary_face_davids;305;23;0;1689;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;29;stimuli/warmth2014_m29-gaussian-15px_3_28.jpg;29;stimuli/warmth2014_m29-gaussian-15px_3_28_neg.jpg
28;4;facial_davids;4;binary_face_davids;306;18;0;3123;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;90;stimuli/warmth2014_m29-gaussian-15px_3_89.jpg;90;stimuli/warmth2014_m29-gaussian-15px_3_89_neg.jpg
28;4;facial_davids;4;binary_face_davids;307;23;0;1723;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;324;stimuli/warmth2014_m29-gaussian-15px_3_323.jpg;324;stimuli/warmth2014_m29-gaussian-15px_3_323_neg.jpg
28;4;facial_davids;4;binary_face_davids;308;23;0;3276;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;99;stimuli/warmth2014_m29-gaussian-15px_3_98.jpg;99;stimuli/warmth2014_m29-gaussian-15px_3_98_neg.jpg
28;4;facial_davids;4;binary_face_davids;309;23;0;1543;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;49;stimuli/warmth2014_m29-gaussian-15px_3_48.jpg;49;stimuli/warmth2014_m29-gaussian-15px_3_48_neg.jpg
28;4;facial_davids;4;binary_face_davids;310;18;0;1079;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;383;stimuli/warmth2014_m29-gaussian-15px_3_382.jpg;383;stimuli/warmth2014_m29-gaussian-15px_3_382_neg.jpg
28;4;facial_davids;4;binary_face_davids;311;23;0;1081;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;71;stimuli/warmth2014_m29-gaussian-15px_3_70.jpg;71;stimuli/warmth2014_m29-gaussian-15px_3_70_neg.jpg
28;4;facial_davids;4;binary_face_davids;312;23;0;2444;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;172;stimuli/warmth2014_m29-gaussian-15px_3_171.jpg;172;stimuli/warmth2014_m29-gaussian-15px_3_171_neg.jpg
28;4;facial_davids;4;binary_face_davids;313;18;0;1824;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;286;stimuli/warmth2014_m29-gaussian-15px_3_285.jpg;286;stimuli/warmth2014_m29-gaussian-15px_3_285_neg.jpg
28;4;facial_davids;4;binary_face_davids;314;23;0;1949;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;246;stimuli/warmth2014_m29-gaussian-15px_3_245.jpg;246;stimuli/warmth2014_m29-gaussian-15px_3_245_neg.jpg
28;4;facial_davids;4;binary_face_davids;315;18;0;1357;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;190;stimuli/warmth2014_m29-gaussian-15px_3_189.jpg;190;stimuli/warmth2014_m29-gaussian-15px_3_189_neg.jpg
28;4;facial_davids;4;binary_face_davids;316;18;0;5252;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;350;stimuli/warmth2014_m29-gaussian-15px_3_349.jpg;350;stimuli/warmth2014_m29-gaussian-15px_3_349_neg.jpg
28;4;facial_davids;4;binary_face_davids;317;23;0;1280;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;295;stimuli/warmth2014_m29-gaussian-15px_3_294.jpg;295;stimuli/warmth2014_m29-gaussian-15px_3_294_neg.jpg
28;4;facial_davids;4;binary_face_davids;318;23;0;2795;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;137;stimuli/warmth2014_m29-gaussian-15px_3_136.jpg;137;stimuli/warmth2014_m29-gaussian-15px_3_136_neg.jpg
28;4;facial_davids;4;binary_face_davids;319;18;0;1433;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;199;stimuli/warmth2014_m29-gaussian-15px_3_198.jpg;199;stimuli/warmth2014_m29-gaussian-15px_3_198_neg.jpg
28;4;facial_davids;4;binary_face_davids;320;18;0;2053;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;262;stimuli/warmth2014_m29-gaussian-15px_3_261.jpg;262;stimuli/warmth2014_m29-gaussian-15px_3_261_neg.jpg
28;4;facial_davids;4;binary_face_davids;321;23;0;3761;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;260;stimuli/warmth2014_m29-gaussian-15px_3_259.jpg;260;stimuli/warmth2014_m29-gaussian-15px_3_259_neg.jpg
28;4;facial_davids;4;binary_face_davids;322;23;0;1256;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;60;stimuli/warmth2014_m29-gaussian-15px_3_59.jpg;60;stimuli/warmth2014_m29-gaussian-15px_3_59_neg.jpg
28;4;facial_davids;4;binary_face_davids;323;23;0;1132;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;337;stimuli/warmth2014_m29-gaussian-15px_3_336.jpg;337;stimuli/warmth2014_m29-gaussian-15px_3_336_neg.jpg
28;4;facial_davids;4;binary_face_davids;324;18;0;1580;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;179;stimuli/warmth2014_m29-gaussian-15px_3_178.jpg;179;stimuli/warmth2014_m29-gaussian-15px_3_178_neg.jpg
28;4;facial_davids;4;binary_face_davids;325;18;0;1291;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;207;stimuli/warmth2014_m29-gaussian-15px_3_206.jpg;207;stimuli/warmth2014_m29-gaussian-15px_3_206_neg.jpg
28;4;facial_davids;4;binary_face_davids;326;18;0;1725;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;107;stimuli/warmth2014_m29-gaussian-15px_3_106.jpg;107;stimuli/warmth2014_m29-gaussian-15px_3_106_neg.jpg
28;4;facial_davids;4;binary_face_davids;327;23;0;1565;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;340;stimuli/warmth2014_m29-gaussian-15px_3_339.jpg;340;stimuli/warmth2014_m29-gaussian-15px_3_339_neg.jpg
28;4;facial_davids;4;binary_face_davids;328;23;0;1845;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;248;stimuli/warmth2014_m29-gaussian-15px_3_247.jpg;248;stimuli/warmth2014_m29-gaussian-15px_3_247_neg.jpg
28;4;facial_davids;4;binary_face_davids;329;23;0;2985;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;74;stimuli/warmth2014_m29-gaussian-15px_3_73.jpg;74;stimuli/warmth2014_m29-gaussian-15px_3_73_neg.jpg
28;4;facial_davids;4;binary_face_davids;330;23;0;2120;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;205;stimuli/warmth2014_m29-gaussian-15px_3_204.jpg;205;stimuli/warmth2014_m29-gaussian-15px_3_204_neg.jpg
28;4;facial_davids;4;binary_face_davids;331;23;0;1200;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;5;stimuli/warmth2014_m29-gaussian-15px_3_4.jpg;5;stimuli/warmth2014_m29-gaussian-15px_3_4_neg.jpg
28;4;facial_davids;4;binary_face_davids;332;23;0;3318;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;398;stimuli/warmth2014_m29-gaussian-15px_3_397.jpg;398;stimuli/warmth2014_m29-gaussian-15px_3_397_neg.jpg
28;4;facial_davids;4;binary_face_davids;333;18;0;1632;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;62;stimuli/warmth2014_m29-gaussian-15px_3_61.jpg;62;stimuli/warmth2014_m29-gaussian-15px_3_61_neg.jpg
28;4;facial_davids;4;binary_face_davids;334;18;0;2116;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;175;stimuli/warmth2014_m29-gaussian-15px_3_174.jpg;175;stimuli/warmth2014_m29-gaussian-15px_3_174_neg.jpg
28;4;facial_davids;4;binary_face_davids;335;23;0;2022;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;257;stimuli/warmth2014_m29-gaussian-15px_3_256.jpg;257;stimuli/warmth2014_m29-gaussian-15px_3_256_neg.jpg
